valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand
2015-07-01 01:00:00,9.304109589041097,10.657534246575343,9.113698630136986,0.021917808219178082,10893.08
2015-07-01 02:00:00,10.233333333333333,11.405555555555557,9.958333333333334,0.0,10076.11
2015-07-01 03:00:00,11.161971830985916,11.969014084507041,10.70281690140845,0.0027397260273972603,9367.09
2015-07-01 04:00:00,11.205555555555556,11.709722222222222,10.679166666666667,0.005479452054794521,9139.28
2015-07-01 05:00:00,11.249295774647887,11.525352112676055,10.616901408450703,0.010958904109589041,9087.48
2015-07-01 06:00:00,10.711267605633802,10.801408450704225,9.743661971830985,0.02465753424657534,9701.52
2015-07-01 07:00:00,9.791666666666666,9.916666666666666,8.845833333333333,0.030136986301369864,11058.34
2015-07-01 08:00:00,9.020833333333334,9.280555555555557,8.36111111111111,0.02465753424657534,12091.61
2015-07-01 09:00:00,8.665277777777778,8.930555555555555,8.208333333333334,0.02191780821917808,12932.279999999999
2015-07-01 10:00:00,8.51388888888889,8.859722222222222,8.091666666666667,0.008219178082191782,13151.56
2015-07-01 11:00:00,8.434722222222222,8.829166666666667,8.080555555555556,0.005479452054794521,12704.76
2015-07-01 12:00:00,8.495833333333334,8.852777777777778,8.1875,0.04657534246575343,12136.310000000001
2015-07-01 13:00:00,8.558333333333334,8.827777777777778,8.272222222222222,0.10684931506849314,11715.509999999998
2015-07-01 14:00:00,8.558333333333334,8.844444444444443,8.254166666666666,0.13150684931506848,11903.689999999999
2015-07-01 15:00:00,8.584507042253522,8.953521126760563,8.221126760563381,0.3698630136986301,11603.0
2015-07-01 16:00:00,8.62394366197183,8.890140845070423,8.252112676056338,0.19999999999999998,12099.92
2015-07-01 17:00:00,8.468055555555557,8.744444444444445,8.022222222222222,0.2465753424657534,12460.279999999999
2015-07-01 18:00:00,8.318055555555555,8.665277777777778,7.861111111111111,0.20273972602739726,13555.84
2015-07-01 19:00:00,8.23611111111111,8.633333333333333,7.7875000000000005,0.14520547945205478,13504.46
2015-07-01 20:00:00,8.143055555555556,8.443055555555555,7.561111111111111,0.14246575342465753,12894.52
2015-07-01 21:00:00,7.8500000000000005,8.144444444444444,7.148611111111112,0.21643835616438356,12321.33
2015-07-01 22:00:00,7.461111111111112,8.215277777777779,6.995833333333334,0.34520547945205476,11520.02
2015-07-01 23:00:00,7.706944444444444,8.587499999999999,7.188888888888889,0.30410958904109586,10659.58
2015-07-02 00:00:00,8.085915492957747,9.23380281690141,7.4521126760563385,0.2684931506849315,10989.02
2015-07-02 01:00:00,8.670422535211268,9.652112676056337,7.93943661971831,0.2273972602739726,10267.990000000002
2015-07-02 02:00:00,8.945833333333333,9.99861111111111,8.100000000000001,0.2273972602739726,9429.35
2015-07-02 03:00:00,8.901369863013699,9.765753424657534,8.241095890410959,0.14520547945205478,8845.16
2015-07-02 04:00:00,9.176712328767122,9.846575342465753,8.452054794520548,0.038356164383561646,8606.23
2015-07-02 05:00:00,9.027397260273972,9.505479452054795,8.17945205479452,0.038356164383561646,8552.25
2015-07-02 06:00:00,8.532876712328767,8.752054794520548,7.450684931506849,0.057534246575342465,8953.21
2015-07-02 07:00:00,7.615068493150685,7.784931506849315,6.373972602739726,0.0410958904109589,10438.689999999999
2015-07-02 08:00:00,6.580821917808219,6.871232876712329,5.498630136986301,0.038356164383561646,11657.04
2015-07-02 09:00:00,5.756164383561644,6.142465753424657,4.8712328767123285,0.030136986301369864,12456.39
2015-07-02 10:00:00,5.295833333333333,5.702777777777778,4.608333333333333,0.043835616438356165,12777.04
2015-07-02 11:00:00,4.921917808219178,5.258904109589041,4.210958904109589,0.03287671232876713,12688.23
2015-07-02 12:00:00,4.686111111111111,5.045833333333333,3.9736111111111114,0.0136986301369863,12149.18
2015-07-02 13:00:00,4.300000000000001,4.644444444444444,3.6083333333333334,0.03835616438356164,11827.96
2015-07-02 14:00:00,3.9722222222222223,4.270833333333333,3.1277777777777778,0.0136986301369863,11895.08
2015-07-02 15:00:00,3.5180555555555557,3.870833333333333,2.7291666666666665,0.021917808219178082,11983.21
2015-07-02 16:00:00,3.1041666666666665,3.4805555555555556,2.4388888888888887,0.024657534246575342,12259.95
2015-07-02 17:00:00,2.8464788732394366,3.159154929577465,2.2281690140845067,0.0273972602739726,12768.92
2015-07-02 18:00:00,2.6557142857142857,3.192857142857143,2.2114285714285717,0.010958904109589041,13985.93
2015-07-02 19:00:00,2.676056338028169,3.0957746478873243,2.2464788732394365,0.010958904109589041,14215.22
2015-07-02 20:00:00,2.7214285714285715,3.124285714285714,2.2314285714285713,0.016666666666666666,13652.189999999999
2015-07-02 21:00:00,2.6855072463768117,3.130434782608696,2.2884057971014493,0.019444444444444445,13215.38
2015-07-02 22:00:00,2.6791666666666667,4.183333333333334,2.558333333333333,0.01666666666666667,12358.0
2015-07-02 23:00:00,4.123611111111111,6.0055555555555555,4.016666666666667,0.013888888888888888,11530.970000000001
2015-07-03 00:00:00,5.912328767123288,7.646575342465754,5.732876712328767,0.03287671232876713,11872.060000000001
